0.261000 0.912010 1.001097
0.262000 0.912009 1.001509
0.263000 0.912008 1.001922
0.264000 0.912006 1.002335
0.265000 0.912004 1.002748
0.266000 0.912001 1.003161
0.267000 0.911998 1.003574
0.268000 0.911995 1.003988
0.269000 0.911991 1.004401
0.270000 0.911987 1.004815
0.271000 0.911983 1.005229
0.272000 0.911978 1.005643
0.273000 0.911973 1.006058
0.274000 0.911967 1.006472
0.275000 0.911962 1.006887
0.276000 0.911955 1.007302
0.277000 0.911949 1.007716
0.278000 0.911942 1.008132
0.279000 0.911934 1.008547
0.280000 0.911926 1.008962
0.281000 0.911918 1.009378
0.282000 0.911910 1.009794
0.283000 0.911901 1.010210
0.284000 0.911891 1.010626
0.285000 0.911882 1.011042
0.286000 0.911872 1.011459
0.287000 0.911861 1.011875
0.288000 0.911850 1.012292
0.289000 0.911839 1.012709
0.290000 0.911828 1.013126
0.291000 0.911816 1.013543
0.292000 0.911803 1.013960
0.293000 0.911791 1.014378
0.294000 0.911777 1.014796
0.295000 0.911764 1.015214
0.296000 0.911750 1.015632
0.297000 0.911736 1.016050
0.298000 0.911721 1.016468
0.299000 0.911706 1.016887
0.300000 0.911691 1.017305
0.301000 0.911675 1.017724
0.302000 0.911659 1.018143
0.303000 0.911642 1.018562
0.304000 0.911625 1.018982
0.305000 0.911608 1.019401
0.306000 0.911590 1.019821
0.307000 0.911572 1.020240
0.308000 0.911554 1.020660
0.309000 0.911535 1.021080
0.310000 0.911516 1.021500
0.311000 0.911496 1.021921
0.312000 0.911476 1.022341
0.313000 0.911456 1.022762
0.314000 0.911435 1.023183
0.315000 0.911414 1.023604
0.316000 0.911393 1.024025
0.317000 0.911371 1.024446
0.318000 0.911348 1.024868
0.319000 0.911326 1.025289
0.320000 0.911303 1.025711
0.321000 0.911279 1.026133
0.322000 0.911255 1.026555
0.323000 0.911231 1.026977
0.324000 0.911207 1.027399
0.325000 0.911182 1.027822
0.326000 0.911156 1.028244
0.327000 0.911131 1.028667
0.328000 0.911104 1.029090
0.329000 0.911078 1.029513
0.330000 0.911051 1.029936
0.331000 0.911024 1.030360
0.332000 0.910996 1.030783
0.333000 0.910968 1.031207
0.334000 0.910940 1.031631
0.335000 0.910911 1.032055
0.336000 0.910882 1.032479
0.337000 0.910852 1.032903
0.338000 0.910822 1.033327
0.339000 0.910792 1.033752
0.340000 0.910761 1.034176
0.341000 0.910730 1.034601
0.342000 0.910698 1.035026
0.343000 0.910666 1.035451
0.344000 0.910634 1.035877
0.345000 0.910601 1.036302
0.346000 0.910568 1.036727
0.347000 0.910535 1.037153
0.348000 0.910501 1.037579
0.349000 0.910467 1.038005
0.350000 0.910432 1.038431
0.351000 0.910397 1.038857
0.352000 0.910362 1.039283
0.353000 0.910326 1.039710
0.354000 0.910290 1.040136
0.355000 0.910254 1.040563
0.356000 0.910217 1.040990
0.357000 0.910179 1.041417
0.358000 0.910142 1.041844
0.359000 0.910104 1.042272
0.360000 0.910065 1.042699
0.361000 0.910026 1.043127
0.362000 0.909987 1.043554
0.363000 0.909947 1.043982
0.364000 0.909907 1.044410
0.365000 0.909867 1.044838
0.366000 0.909826 1.045267
0.367000 0.909785 1.045695
0.368000 0.909743 1.046123
0.369000 0.909701 1.046552
0.370000 0.909659 1.046981
0.371000 0.909616 1.047410
0.372000 0.909573 1.047839
0.373000 0.909530 1.048268
0.374000 0.909486 1.048697
0.375000 0.909441 1.049127
0.376000 0.909397 1.049556
0.377000 0.909352 1.049986
0.378000 0.909306 1.050416
0.379000 0.909260 1.050846
0.380000 0.909214 1.051276
0.381000 0.909168 1.051706
0.382000 0.909121 1.052136
0.383000 0.909073 1.052567
0.384000 0.909025 1.052997
0.385000 0.908977 1.053428
0.386000 0.908929 1.053859
0.387000 0.908880 1.054290
0.388000 0.908830 1.054721
0.389000 0.908781 1.055152
0.390000 0.908730 1.055583
0.391000 0.908680 1.056015
0.392000 0.908629 1.056446
0.393000 0.908578 1.056878
0.394000 0.908526 1.057310
0.395000 0.908474 1.057742
0.396000 0.908422 1.058174
0.397000 0.908369 1.058606
0.398000 0.908315 1.059038
0.399000 0.908262 1.059471
0.400000 0.908208 1.059903
0.401000 0.908153 1.060336
0.402000 0.908099 1.060769
0.403000 0.908043 1.061202
0.404000 0.907988 1.061635
0.405000 0.907932 1.062068
0.406000 0.907876 1.062501
0.407000 0.907819 1.062934
0.408000 0.907762 1.063368
0.409000 0.907704 1.063802
0.410000 0.907646 1.064235
0.411000 0.907588 1.064669
0.412000 0.907529 1.065103
0.413000 0.907470 1.065537
0.414000 0.907411 1.065971
0.415000 0.907351 1.066406
0.416000 0.907291 1.066840
0.417000 0.907230 1.067274
0.418000 0.907169 1.067709
0.419000 0.907107 1.068144
0.420000 0.907046 1.068579
0.421000 0.906983 1.069014
0.422000 0.906921 1.069449
0.423000 0.906858 1.069884
0.424000 0.906795 1.070319
0.425000 0.906731 1.070755
0.426000 0.906667 1.071190
0.427000 0.906602 1.071626
0.428000 0.906537 1.072061
0.429000 0.906472 1.072497
0.430000 0.906406 1.072933
0.431000 0.906340 1.073369
0.432000 0.906273 1.073805
0.433000 0.906207 1.074242
0.434000 0.906139 1.074678
0.435000 0.906072 1.075115
0.436000 0.906004 1.075551
0.437000 0.905935 1.075988
0.438000 0.905866 1.076425
0.439000 0.905797 1.076861
0.440000 0.905727 1.077298
0.441000 0.905657 1.077736
0.442000 0.905587 1.078173
0.443000 0.905516 1.078610
0.444000 0.905445 1.079047
0.445000 0.905373 1.079485
0.446000 0.905301 1.079922
0.447000 0.905229 1.080360
0.448000 0.905156 1.080798
0.449000 0.905083 1.081236
0.450000 0.905010 1.081674
0.451000 0.904936 1.082112
0.452000 0.904862 1.082550
0.453000 0.904787 1.082988
0.454000 0.904712 1.083427
0.455000 0.904636 1.083865
0.456000 0.904560 1.084304
0.457000 0.904484 1.084743
0.458000 0.904407 1.085181
0.459000 0.904330 1.085620
0.460000 0.904253 1.086059
0.461000 0.904175 1.086498
0.462000 0.904097 1.086937
0.463000 0.904018 1.087376
0.464000 0.903939 1.087816
0.465000 0.903860 1.088255
0.466000 0.903780 1.088695
0.467000 0.903700 1.089134
0.468000 0.903620 1.089574
0.469000 0.903539 1.090014
0.470000 0.903457 1.090454
0.471000 0.903376 1.090894
0.472000 0.903293 1.091334
0.473000 0.903211 1.091774
0.474000 0.903128 1.092214
0.475000 0.903045 1.092654
0.476000 0.902961 1.093095
0.477000 0.902877 1.093535
0.478000 0.902793 1.093976
0.479000 0.902708 1.094416
0.480000 0.902623 1.094857
0.481000 0.902537 1.095298
0.482000 0.902451 1.095739
0.483000 0.902364 1.096180
0.484000 0.902278 1.096621
0.485000 0.902191 1.097062
0.486000 0.902103 1.097503
0.487000 0.902015 1.097944
0.488000 0.901927 1.098386
0.489000 0.901838 1.098827
0.490000 0.901749 1.099269
0.491000 0.901659 1.099711
0.492000 0.901569 1.100152
0.493000 0.901479 1.100594
0.494000 0.901388 1.101036
0.495000 0.901297 1.101478
0.496000 0.901206 1.101920
0.497000 0.901114 1.102362
0.498000 0.901022 1.102804
0.499000 0.900929 1.103246
0.500000 0.900836 1.103689
0.501000 0.900743 1.104131
0.502000 0.900649 1.104574
0.503000 0.900555 1.105016
0.504000 0.900460 1.105459
0.505000 0.900365 1.105901
0.506000 0.900270 1.106344
0.507000 0.900174 1.106787
0.508000 0.900078 1.107230
0.509000 0.899981 1.107673
0.510000 0.899885 1.108116
0.511000 0.899787 1.108559
0.512000 0.899690 1.109002
0.513000 0.899592 1.109446
0.514000 0.899493 1.109889
0.515000 0.899394 1.110332
0.516000 0.899295 1.110776
0.517000 0.899195 1.111219
0.518000 0.899095 1.111663
0.519000 0.898995 1.112106
0.520000 0.898894 1.112550
0.521000 0.898793 1.112994
0.522000 0.898691 1.113438
0.523000 0.898589 1.113882
0.524000 0.898487 1.114326
0.525000 0.898384 1.114770
0.526000 0.898281 1.115214
0.527000 0.898178 1.115658
0.528000 0.898074 1.116102
0.529000 0.897970 1.116547
0.530000 0.897865 1.116991
0.531000 0.897760 1.117435
0.532000 0.897655 1.117880
0.533000 0.897549 1.118324
0.534000 0.897443 1.118769
0.535000 0.897336 1.119214
0.536000 0.897229 1.119658
0.537000 0.897122 1.120103
0.538000 0.897014 1.120548
0.539000 0.896906 1.120993
0.540000 0.896797 1.121438
0.541000 0.896688 1.121883
0.542000 0.896579 1.122328
0.543000 0.896469 1.122773
0.544000 0.896359 1.123218
0.545000 0.896249 1.123663
0.546000 0.896138 1.124108
0.547000 0.896027 1.124554
0.548000 0.895915 1.124999
0.549000 0.895803 1.125444
0.550000 0.895691 1.125890
0.551000 0.895578 1.126335
0.552000 0.895465 1.126781
0.553000 0.895351 1.127227
0.554000 0.895237 1.127672
0.555000 0.895123 1.128118
0.556000 0.895009 1.128564
0.557000 0.894893 1.129009
0.558000 0.894778 1.129455
0.559000 0.894662 1.129901
0.560000 0.894546 1.130347
0.561000 0.894429 1.130793
0.562000 0.894312 1.131239
0.563000 0.894195 1.131685
0.564000 0.894077 1.132131
0.565000 0.893959 1.132577
0.566000 0.893841 1.133024
0.567000 0.893722 1.133470
0.568000 0.893602 1.133916
0.569000 0.893483 1.134362
0.570000 0.893363 1.134809
0.571000 0.893242 1.135255
0.572000 0.893121 1.135702
0.573000 0.893000 1.136148
0.574000 0.892879 1.136595
0.575000 0.892757 1.137041
0.576000 0.892634 1.137488
0.577000 0.892512 1.137934
0.578000 0.892389 1.138381
0.579000 0.892265 1.138828
0.580000 0.892141 1.139274
0.581000 0.892017 1.139721
0.582000 0.891892 1.140168
0.583000 0.891767 1.140615
0.584000 0.891642 1.141062
0.585000 0.891516 1.141508
0.586000 0.891390 1.141955
0.587000 0.891263 1.142402
0.588000 0.891136 1.142849
0.589000 0.891009 1.143296
0.590000 0.890881 1.143743
0.591000 0.890753 1.144190
0.592000 0.890625 1.144638
0.593000 0.890496 1.145085
0.594000 0.890367 1.145532
0.595000 0.890237 1.145979
0.596000 0.890107 1.146426
0.597000 0.889977 1.146873
0.598000 0.889846 1.147321
0.599000 0.889715 1.147768
0.600000 0.889584 1.148215
0.601000 0.889452 1.148663
0.602000 0.889320 1.149110
0.603000 0.889187 1.149557
0.604000 0.889054 1.150005
0.605000 0.888921 1.150452
0.606000 0.888787 1.150900
0.607000 0.888653 1.151347
0.608000 0.888518 1.151794
0.609000 0.888384 1.152242
0.610000 0.888248 1.152689
0.611000 0.888113 1.153137
0.612000 0.887977 1.153585
0.613000 0.887840 1.154032
0.614000 0.887704 1.154480
0.615000 0.887566 1.154927
0.616000 0.887429 1.155375
0.617000 0.887291 1.155823
0.618000 0.887153 1.156270
0.619000 0.887014 1.156718
0.620000 0.886875 1.157165
0.621000 0.886736 1.157613
0.622000 0.886596 1.158061
0.623000 0.886456 1.158509
0.624000 0.886315 1.158956
0.625000 0.886174 1.159404
0.626000 0.886033 1.159852
0.627000 0.885892 1.160299
0.628000 0.885750 1.160747
0.629000 0.885607 1.161195
0.630000 0.885464 1.161643
0.631000 0.885321 1.162091
0.632000 0.885178 1.162538
0.633000 0.885034 1.162986
0.634000 0.884890 1.163434
0.635000 0.884745 1.163882
0.636000 0.884600 1.164329
0.637000 0.884455 1.164777
0.638000 0.884309 1.165225
0.639000 0.884163 1.165673
0.640000 0.884016 1.166121
0.641000 0.883869 1.166568
0.642000 0.883722 1.167016
0.643000 0.883575 1.167464
0.644000 0.883427 1.167912
0.645000 0.883278 1.168360
0.646000 0.883130 1.168808
0.647000 0.882981 1.169255
0.648000 0.882831 1.169703
0.649000 0.882681 1.170151
0.650000 0.882531 1.170599
0.651000 0.882381 1.171047
0.652000 0.882230 1.171494
0.653000 0.882078 1.171942
0.654000 0.881927 1.172390
0.655000 0.881775 1.172838
0.656000 0.881622 1.173285
0.657000 0.881469 1.173733
0.658000 0.881316 1.174181
0.659000 0.881163 1.174629
0.660000 0.881009 1.175076
0.661000 0.880855 1.175524
0.662000 0.880700 1.175972
0.663000 0.880545 1.176419
0.664000 0.880390 1.176867
0.665000 0.880234 1.177315
0.666000 0.880078 1.177762
0.667000 0.879922 1.178210
0.668000 0.879765 1.178658
0.669000 0.879608 1.179105
0.670000 0.879450 1.179553
0.671000 0.879292 1.180001
0.672000 0.879134 1.180448
0.673000 0.878975 1.180896
0.674000 0.878816 1.181343
0.675000 0.878657 1.181791
0.676000 0.878497 1.182238
0.677000 0.878337 1.182686
0.678000 0.878177 1.183133
0.679000 0.878016 1.183581
0.680000 0.877854 1.184028
0.681000 0.877693 1.184475
0.682000 0.877531 1.184923
0.683000 0.877369 1.185370
0.684000 0.877206 1.185817
0.685000 0.877043 1.186265
0.686000 0.876880 1.186712
0.687000 0.876716 1.187159
0.688000 0.876552 1.187606
0.689000 0.876388 1.188054
0.690000 0.876223 1.188501
0.691000 0.876058 1.188948
0.692000 0.875892 1.189395
0.693000 0.875726 1.189842
0.694000 0.875560 1.190289
0.695000 0.875393 1.190736
0.696000 0.875226 1.191183
0.697000 0.875059 1.191630
0.698000 0.874891 1.192077
0.699000 0.874723 1.192524
0.700000 0.874555 1.192971
0.701000 0.874386 1.193418
0.702000 0.874217 1.193864
0.703000 0.874047 1.194311
0.704000 0.873878 1.194758
0.705000 0.873707 1.195205
0.706000 0.873537 1.195651
0.707000 0.873366 1.196098
0.708000 0.873195 1.196545
0.709000 0.873023 1.196991
0.710000 0.872851 1.197438
0.711000 0.872679 1.197884
0.712000 0.872506 1.198330
0.713000 0.872333 1.198777
0.714000 0.872160 1.199223
0.715000 0.871986 1.199669
0.716000 0.871812 1.200116
0.717000 0.871637 1.200562
0.718000 0.871462 1.201008
0.719000 0.871287 1.201454
0.720000 0.871112 1.201900
0.721000 0.870936 1.202346
0.722000 0.870760 1.202792
0.723000 0.870583 1.203238
0.724000 0.870406 1.203684
0.725000 0.870229 1.204130
0.726000 0.870051 1.204576
0.727000 0.869873 1.205022
0.728000 0.869695 1.205467
0.729000 0.869516 1.205913
0.730000 0.869337 1.206359
0.731000 0.869158 1.206804
0.732000 0.868978 1.207250
0.733000 0.868798 1.207695
0.734000 0.868617 1.208141
0.735000 0.868437 1.208586
0.736000 0.868256 1.209031
0.737000 0.868074 1.209476
0.738000 0.867892 1.209922
0.739000 0.867710 1.210367
0.740000 0.867527 1.210812
0.741000 0.867345 1.211257
0.742000 0.867161 1.211702
0.743000 0.866978 1.212147
0.744000 0.866794 1.212591
0.745000 0.866610 1.213036
0.746000 0.866425 1.213481
0.747000 0.866240 1.213926
0.748000 0.866055 1.214370
0.749000 0.865869 1.214815
0.750000 0.865683 1.215259
0.751000 0.865497 1.215704
0.752000 0.865310 1.216148
0.753000 0.865123 1.216592
0.754000 0.864936 1.217036
0.755000 0.864748 1.217480
0.756000 0.864560 1.217925
0.757000 0.864371 1.218369
0.758000 0.864183 1.218812
0.759000 0.863994 1.219256
0.760000 0.863804 1.219700
0.761000 0.863614 1.220144
0.762000 0.863424 1.220588
0.763000 0.863234 1.221031
0.764000 0.863043 1.221475
0.765000 0.862852 1.221918
0.766000 0.862660 1.222361
0.767000 0.862468 1.222805
0.768000 0.862276 1.223248
0.769000 0.862084 1.223691
0.770000 0.861891 1.224134
0.771000 0.861698 1.224577
0.772000 0.861504 1.225020
0.773000 0.861310 1.225463
0.774000 0.861116 1.225906
0.775000 0.860922 1.226348
0.776000 0.860727 1.226791
0.777000 0.860532 1.227234
0.778000 0.860336 1.227676
0.779000 0.860140 1.228118
0.780000 0.859944 1.228561
0.781000 0.859747 1.229003
0.782000 0.859551 1.229445
0.783000 0.859353 1.229887
0.784000 0.859156 1.230329
0.785000 0.858958 1.230771
0.786000 0.858760 1.231213
0.787000 0.858561 1.231655
0.788000 0.858362 1.232096
0.789000 0.858163 1.232538
0.790000 0.857963 1.232979
0.791000 0.857764 1.233420
0.792000 0.857563 1.233862
0.793000 0.857363 1.234303
0.794000 0.857162 1.234744
0.795000 0.856961 1.235185
0.796000 0.856759 1.235626
0.797000 0.856557 1.236067
0.798000 0.856355 1.236508
0.799000 0.856153 1.236948
0.800000 0.855950 1.237389
0.801000 0.855746 1.237829
0.802000 0.855543 1.238269
0.803000 0.855339 1.238710
0.804000 0.855135 1.239150
0.805000 0.854930 1.239590
0.806000 0.854726 1.240030
0.807000 0.854520 1.240470
0.808000 0.854315 1.240910
0.809000 0.854109 1.241349
0.810000 0.853903 1.241789
0.811000 0.853697 1.242228
0.812000 0.853490 1.242668
0.813000 0.853283 1.243107
0.814000 0.853075 1.243546
0.815000 0.852867 1.243985
0.816000 0.852659 1.244424
0.817000 0.852451 1.244863
0.818000 0.852242 1.245302
0.819000 0.852033 1.245740
0.820000 0.851824 1.246179
0.821000 0.851614 1.246617
0.822000 0.851404 1.247056
0.823000 0.851194 1.247494
0.824000 0.850983 1.247932
0.825000 0.850772 1.248370
0.826000 0.850561 1.248808
0.827000 0.850349 1.249246
0.828000 0.850137 1.249683
0.829000 0.849925 1.250121
0.830000 0.849712 1.250558
0.831000 0.849499 1.250996
0.832000 0.849286 1.251433
0.833000 0.849073 1.251870
0.834000 0.848859 1.252307
0.835000 0.848645 1.252744
0.836000 0.848430 1.253181
0.837000 0.848215 1.253617
0.838000 0.848000 1.254054
0.839000 0.847785 1.254490
0.840000 0.847569 1.254927
0.841000 0.847353 1.255363
0.842000 0.847137 1.255799
0.843000 0.846920 1.256235
0.844000 0.846703 1.256671
0.845000 0.846486 1.257106
0.846000 0.846268 1.257542
0.847000 0.846050 1.257977
0.848000 0.845832 1.258413
0.849000 0.845613 1.258848
0.850000 0.845394 1.259283
0.851000 0.845175 1.259718
0.852000 0.844956 1.260153
0.853000 0.844736 1.260587
0.854000 0.844516 1.261022
0.855000 0.844295 1.261456
0.856000 0.844074 1.261891
0.857000 0.843853 1.262325
0.858000 0.843632 1.262759
0.859000 0.843410 1.263193
0.860000 0.843188 1.263627
0.861000 0.842966 1.264060
0.862000 0.842743 1.264494
0.863000 0.842521 1.264927
0.864000 0.842297 1.265360
0.865000 0.842074 1.265794
0.866000 0.841850 1.266227
0.867000 0.841626 1.266659
0.868000 0.841401 1.267092
0.869000 0.841177 1.267525
0.870000 0.840952 1.267957
0.871000 0.840726 1.268390
0.872000 0.840501 1.268822
0.873000 0.840275 1.269254
0.874000 0.840049 1.269686
0.875000 0.839822 1.270117
0.876000 0.839595 1.270549
0.877000 0.839368 1.270980
0.878000 0.839141 1.271412
0.879000 0.838913 1.271843
0.880000 0.838685 1.272274
0.881000 0.838456 1.272705
0.882000 0.838228 1.273136
0.883000 0.837999 1.273566
0.884000 0.837770 1.273997
0.885000 0.837540 1.274427
0.886000 0.837310 1.274857
0.887000 0.837080 1.275287
0.888000 0.836850 1.275717
0.889000 0.836619 1.276147
0.890000 0.836388 1.276576
0.891000 0.836156 1.277006
0.892000 0.835925 1.277435
0.893000 0.835693 1.277864
0.894000 0.835461 1.278293
0.895000 0.835228 1.278722
0.896000 0.834995 1.279151
0.897000 0.834762 1.279579
0.898000 0.834529 1.280008
0.899000 0.834295 1.280436
0.900000 0.834061 1.280864
0.901000 0.833827 1.281292
0.902000 0.833592 1.281719
0.903000 0.833358 1.282147
0.904000 0.833123 1.282574
0.905000 0.832887 1.283002
0.906000 0.832651 1.283429
0.907000 0.832415 1.283856
0.908000 0.832179 1.284282
0.909000 0.831943 1.284709
0.910000 0.831706 1.285136
0.911000 0.831469 1.285562
0.912000 0.831231 1.285988
0.913000 0.830993 1.286414
0.914000 0.830755 1.286840
0.915000 0.830517 1.287265
0.916000 0.830278 1.287691
0.917000 0.830040 1.288116
0.918000 0.829800 1.288541
0.919000 0.829561 1.288966
0.920000 0.829321 1.289391
0.921000 0.829081 1.289816
0.922000 0.828841 1.290240
0.923000 0.828600 1.290664
0.924000 0.828360 1.291088
0.925000 0.828119 1.291512
0.926000 0.827877 1.291936
0.927000 0.827635 1.292360
0.928000 0.827393 1.292783
0.929000 0.827151 1.293206
0.930000 0.826909 1.293629
0.931000 0.826666 1.294052
0.932000 0.826423 1.294475
